bid_id,title,biz_div,title_len,tag,norm,llm,tfidf
R26BK01342553_000,26~28년 무공해차 통합누리집 업무프로그램 유지관리,servc,29,IT시스템,26 무공해차 통합누리집 업무프로그램 유지관리,IT시스템,IT시스템
R26BK01570159_000,강원특별자치도 콜센터 시스템 고도화 용역,servc,22,IT시스템,강원특별자치도 콜센터 시스템 고도화 용역,IT시스템,IT시스템
R26BK01616851_000,국토대전환 전략 연구 : 5극3특 초광역 협력 모델 중심으로,servc,33,조사·연구,국토대전환 전략 연구 5극3특 초광역 협력 모델 중심으로,조사·연구,조사·연구
R26BK01480269_000,중소기업퇴직연금기금제도 주거래은행 선정,servc,21,기타,중소기업퇴직연금기금제도 주거래은행 선정,기타,기타
R26BK01284914_000,2026년도 전북대학교 승강기 유지관리 용역,servc,24,기타,도 전북대학교 승강기 유지관리 용역,IT시스템,기타
R26BK01390568_000,디지털예산회계시스템 AI 활용 컨설팅(ISP) 및 실증구현(PoC),servc,37,IT시스템,디지털예산회계시스템 AI 활용 컨설팅 ISP 및 실증구현 PoC,감리·컨설팅,IT시스템
R26BK01606430_000,가치사슬 DX첨단서비스 관제시스템 구축,servc,21,IT시스템,가치사슬 DX첨단서비스 관제시스템 구축,IT시스템,IT시스템
R26BK01375490_000,2026년 디지털정부 전시체험관 개선 및 운영,servc,25,기타,디지털정부 전시체험관 개선 및 운영,행사·전시대행,IT시스템
R26BK01287463_000,대학 전산 인프라 통합유지보수 용역,servc,19,IT시스템,대학 전산 인프라 통합유지보수 용역,IT시스템,IT시스템
R26BK01386708_000,2026년도 우리역사넷 콘텐츠 구축 용역,servc,22,IT시스템,도 우리역사넷 콘텐츠 구축 용역,홍보·콘텐츠,홍보·콘텐츠
R26BK01353801_000,2026년도 친환경생활 실천제도 대국민 인식 확산 홍보,servc,30,기타,도 친환경생활 실천제도 대국민 인식 확산 홍보,홍보·콘텐츠,조사·연구
R26BK01459577_000,2026년 NRICH-ICCROM 국제학술대회 행사 대행 용역,servc,34,행사·전시대행,NRICH ICCROM 국제학술대회 행사 대행 용역,행사·전시대행,행사·전시대행
R26BK01528761_000,한강 창릉지구 배수영향구간 하천정비사업 건설폐기물처리용역,servc,31,폐기물처리,한강 창릉지구 배수영향구간 하천정비사업 건설폐기물처리용역,폐기물처리,폐기물처리
R26BK01581134_000,강원대학교 강릉캠퍼스 발전계획 수립 연구용역,servc,24,조사·연구,강원대학교 강릉캠퍼스 발전계획 수립 연구용역,조사·연구,조사·연구
R26BK01612571_000,건강한 중장년 성인 대상 노화지연 훈련모듈의 안전성 및 유효성 평가 임상연구,servc,42,조사·연구,건강한 중장년 성인 대상 노화지연 훈련모듈의 안전성 및 유효성 평가 임상연구,조사·연구,조사·연구
R26BK01469853_000,2026 해외 한류콘텐츠 침해 실태조사 발간 용역,servc,27,조사·연구,해외 한류콘텐츠 침해 실태조사 발간 용역,조사·연구,조사·연구
R26BK01535682_000,2025년 기준 일·가정양립 실태조사,servc,20,조사·연구,기준 일 가정양립 실태조사,조사·연구,조사·연구
