bid_id,title,biz_div,title_len,tag,norm,llm,tfidf
R26BK01286599_000,부산대학교 AI기반 교육지원시스템 고도화를 위한 GPU 서버 구매,thng,36,IT·통신장비,부산대학교 AI기반 교육지원시스템 고도화를 위한 GPU 서버 구매,IT·통신장비,IT·통신장비
R26BK01291568_000,"우수조달물품(2023191, 영상감시장치) 제3자단가계약",thng,31,안전·보안장비,우수조달물품 191 영상감시장치 제3자단가계약,안전·보안장비,안전·보안장비
R26BK01562820_000,"경부선 판교 ex-Hub 및 대왕판교IC 개량공사 지급자재(레미콘, 비규격) 구매 -2026년도",thng,53,토목·건설자재,경부선 판교 ex Hub 및 대왕판교IC 개량공사 지급자재 레미콘 비규격 구매 도,토목·건설자재,토목·건설자재
R26BK01477662_000,산림유전자원 Gene Bank 저장고 제작납품 설치,thng,28,실험·분석장비,산림유전자원 Gene Bank 저장고 제작납품 설치,운반·저장장비,운반·저장장비
R26BK01576202_000,해군 상용 위성항법장비(GPS) 구매,thng,20,실험·분석장비,해군 상용 위성항법장비 GPS 구매,IT·통신장비,실험·분석장비
R26BK01433300_000,26년 폭발물처리차 제조,thng,13,차량·건설장비,폭발물처리차 제조,차량·건설장비,차량·건설장비
20160602594_008,전광판,thng,3,인쇄·사인물,전광판,인쇄·사인물,인쇄·사인물
R26BK01262648_000,2026년도 인천 도서지역 고층기상관측용 수소·헬륨가스 구매사업,thng,35,시약·화학소모품,도 인천 도서지역 고층기상관측용 수소 헬륨가스 구매사업,시약·화학소모품,시약·화학소모품
R26BK01397001_000,26년 의무장비(초음파진단기 고급형) 구매,thng,23,의료장비,의무장비 초음파진단기 고급형 구매,의료장비,의료장비
R26BK01446891_000,(재료비_가축방역) 1분기 정기청구-17_(FADV) Fowl Adenovirus Group 1 Antibody test kit등 64품목_동물용의약품 포함,thng,87,시약·화학소모품,재료비_가축방역 1분기 정기청구 17_ FADV Fowl Adenovirus Group 1 Antibody test kit등 64품목_동물용의약품 포함,시약·화학소모품,시약·화학소모품
R26BK01594996_000,26년 공군 이부자리용(여름이불) 제조,thng,21,기타,공군 이부자리용 여름이불 제조,피복·군장품,피복·군장품
R26BK01495849_000,26년 의무장비(내시경 디스크제거용) 구매,thng,23,의료장비,의무장비 내시경 디스크제거용 구매,의료장비,의료장비
R26BK01511767_000,2026년 고유가 피해 지원금 대비 정보자원(스토리지) 구매 사업,thng,36,IT·통신장비,고유가 피해 지원금 대비 정보자원 스토리지 구매 사업,IT·통신장비,IT·통신장비
R26BK01369829_000,26년 주공급자의약품(퇴장방지) 구매,thng,20,의약품·백신,주공급자의약품 퇴장방지 구매,의약품·백신,의약품·백신
R26BK01363461_000,"우수조달물품(2025149, 카스토퍼), 제3자단가계약",thng,30,토목·건설자재,우수조달물품 149 카스토퍼 제3자단가계약,기타,IT·통신장비
R26BK01366857_000,상촌-황간 도로건설공사 1공구(7차분)_저슬럼프 레미콘,thng,30,토목·건설자재,상촌 황간 도로건설공사 1공구 _저슬럼프 레미콘,토목·건설자재,토목·건설자재
R26BK01631216_000,"경부선 판교  ex-Hub 및 대왕판교IC 개량공사 지급자재(레미콘, 비규격) 구매-2026년도",thng,53,토목·건설자재,경부선 판교 ex Hub 및 대왕판교IC 개량공사 지급자재 레미콘 비규격 구매 도,토목·건설자재,토목·건설자재
R26BK01642090_000,정보시스템 인프라 장비 구매,thng,15,IT·통신장비,정보시스템 인프라 장비 구매,IT·통신장비,IT·통신장비
R26BK01473819_000,2026년 학교 무선망 교체보급 사업,thng,20,IT·통신장비,학교 무선망 교체보급 사업,IT·통신장비,IT·통신장비
R26BK01260431_000,대전교도소 면수건 생지 3종 구매,thng,18,기타,대전교도소 면수건 생지 3종 구매,피복·군장품,기타
R26BK01486788_000,(관급자재)동면-주암 도로시설개량 정보통신공사-라디오재방송설비,thng,34,IT·통신장비,관급자재 동면 주암 도로시설개량 정보통신공사 라디오재방송설비,IT·통신장비,IT·통신장비
R26BK01560787_000,26년 노후공임 리모델링공사 3권역(충북) 목제창호 납품,thng,31,토목·건설자재,노후공임 리모델링공사 3권역 충북 목제창호 납품,가구·침구,토목·건설자재
R26BK01549697_000,2026년도 실험실습기자재 확충사업 [인공지능 모델링 고성능 GPU 시스템] 구입,thng,45,IT·통신장비,도 실험실습기자재 확충사업 구입,IT·통신장비,IT·통신장비
R26BK01568401_000,2026년 공공선박 친환경 DPF 설비,thng,21,차량·건설장비,공공선박 친환경 DPF 설비,환경·수처리설비,차량·건설장비
R26BK01541362_000,화학 반응 및 열유체·구조 통합 시뮬레이션 소프트웨어,thng,29,IT·통신장비,화학 반응 및 열유체 구조 통합 시뮬레이션 소프트웨어,IT·통신장비,IT·통신장비
R26BK01480333_000,2026년도 실험실습기자재 확충사업 [슬라이드 스캐너] 구입,thng,33,IT·통신장비,도 실험실습기자재 확충사업 구입,실험·분석장비,실험·분석장비
R26BK01628714_000,(조달위탁) 2026년 경남서부권지사 분말활성탄 구매,thng,29,토목·건설자재,조달위탁 경남서부권지사 분말활성탄 구매,환경·수처리설비,토목·건설자재
R26BK01423852_000,2026년 새만금 농생명용지 3공구 조성공사 1차 지급자재(혼합골재)  구매,thng,42,토목·건설자재,새만금 농생명용지 3공구 조성공사 지급자재 혼합골재 구매,토목·건설자재,토목·건설자재
R26BK01558284_000,한국도로교통공단tbn경남교통방송 중계소 노후장비교체 사업,thng,31,기타,한국도로교통공단tbn경남교통방송 중계소 노후장비교체 사업,IT·통신장비,피복·군장품
R26BK01445124_000,중앙자동제어PCS 제작구매,thng,14,전기·수배전,중앙자동제어PCS 제작구매,전기·수배전,전기·수배전
R26BK01554171_000,디지털수사지원시스템 노후 스토리지 교체 구매,thng,24,IT·통신장비,디지털수사지원시스템 노후 스토리지 교체 구매,IT·통신장비,IT·통신장비
R26BK01531753_000,가축유전자원센터 한국형 염소 신품종 검정축사 체인식 분뇨처리 스크레이퍼 구매 설치,thng,45,기타,가축유전자원센터 한국형 염소 신품종 검정축사 체인식 분뇨처리 스크레이퍼 구매 설치,환경·수처리설비,공조·냉난방
R26BK01484601_000,머신러닝/인공지능 기반 XDR 플랫폼 구축,thng,23,IT·통신장비,머신러닝 인공지능 기반 XDR 플랫폼 구축,IT·통신장비,IT·통신장비
R26BK01648327_000,2026년 각군 혹한기경유(포장) 구매,thng,21,기타,각군 혹한기경유 포장 구매,기타,기타
R26BK01457366_000,국도31호선 서생 온산 청량 등 4개소 포장도 보수공사사-개질아스콘,thng,37,토목·건설자재,국도31호선 서생 온산 청량 등 4개소 포장도 보수공사사 개질아스콘,토목·건설자재,토목·건설자재
R26BK01266576_000,순창경천 노후 승강기 교체공사 지급자재 엘리베이터,thng,27,운반·저장장비,순창경천 노후 승강기 교체공사 지급자재 엘리베이터,운반·저장장비,운반·저장장비
R26BK01562395_000,설온중 교사동 관급자재(냉난방기) 구입 설치,thng,24,공조·냉난방,설온중 교사동 관급자재 냉난방기 구입 설치,공조·냉난방,공조·냉난방
R26BK01348550_000,26년 블랙박스(내부) 제조,thng,15,차량·건설장비,블랙박스 내부 제조,안전·보안장비,차량·건설장비
R26BK01354852_000,수산생물 검방역 관리 기술개발 연구용 시약 및 소모품 구매(133품목),thng,39,시약·화학소모품,수산생물 검방역 관리 기술개발 연구용 시약 및 소모품 구매 133품목,시약·화학소모품,시약·화학소모품
R26BK01267112_000,2026년 항공정보간행물(AIP) 인쇄·배포 사업,thng,27,인쇄·사인물,항공정보간행물 AIP 인쇄 배포 사업,인쇄·사인물,IT·통신장비
R26BK01539928_000,제3처리장 종침 차륜형 슬러지수집기 제조구매,thng,24,환경·수처리설비,제3처리장 종침 차륜형 슬러지수집기 제조구매,운반·저장장비,환경·수처리설비
20180101338_006,의료용살충제,thng,6,의약품·백신,의료용살충제,의약품·백신,의료장비
R26BK01497289_000,송산그린시티 서측지구 1단계 제3공구 조성공사(3차년도) 관급자재(쇄석골재) 구매(2차),thng,49,토목·건설자재,송산그린시티 서측지구 1단계 제3공구 조성공사 년도 관급자재 쇄석골재 구매,토목·건설자재,토목·건설자재
R26BK01313301_000,다크웹 추적시스템 구매,thng,12,IT·통신장비,다크웹 추적시스템 구매,IT·통신장비,실험·분석장비
R26BK01468855_000,"2026년 정부양곡관리 포장재(대형포대, P.P) 구매요청",thng,32,운반·저장장비,정부양곡관리 포장재 대형포대 P P 구매요청,운반·저장장비,운반·저장장비
R26BK01336329_000,송도11-1공구 기반시설 건설공사(4구역)(보조기층 혼합골재),thng,34,토목·건설자재,송도11 1공구 기반시설 건설공사 4구역 보조기층 혼합골재,토목·건설자재,토목·건설자재
R26BK01508302_000,교정공무원 정복 제작,thng,11,피복·군장품,교정공무원 정복 제작,피복·군장품,피복·군장품
R26BK01415499_000,명동정수장 입상활성탄 신탄교체공사 관급자재(입상활성탄) 구입,thng,33,토목·건설자재,명동정수장 입상활성탄 신탄교체공사 관급자재 입상활성탄 구입,환경·수처리설비,토목·건설자재
R26BK01338232_000,웨어러블 로봇 실증센터 구축사업 [2차년도] 이동형 정밀생체신호 측정분석시스템 장비 구매,thng,49,기타,웨어러블 로봇 실증센터 구축사업 이동형 정밀생체신호 측정분석시스템 장비 구매,실험·분석장비,IT·통신장비
R26BK01341870_000,경인선 구로~인천간 승압공사 전력감시제어장치 제조구매,thng,29,전기·수배전,경인선 구로 인천간 승압공사 전력감시제어장치 제조구매,전기·수배전,전기·수배전
R26BK01512684_000,6호선 열차무선시스템(LTE-R)개량 사업,thng,23,IT·통신장비,6호선 열차무선시스템 LTE R 개량 사업,IT·통신장비,IT·통신장비
R26BK01618642_000,안동시보건소 영상의학실 골밀도측정기 구입,thng,22,의료장비,안동시보건소 영상의학실 골밀도측정기 구입,의료장비,실험·분석장비
R26BK01617651_000,[3-2 BIT] 금속 3D프린터 장비 예방유지보수(PM) 키트,thng,35,산업·정밀기계,금속 3D프린터 장비 예방유지보수 PM 키트,산업·정밀기계,산업·정밀기계
R26BK01331293_000,"김해공항 이동지역 포장보수공사 관급자재(개질아스콘, PG 76-22, 19mm, 1등급) 구매",thng,52,토목·건설자재,김해공항 이동지역 포장보수공사 관급자재 개질아스콘 PG 76 22 19mm 1등급 구매,토목·건설자재,토목·건설자재
R26BK01620401_000,"우수조달물품(2025226, 기타조경시설물) 제3자단가계약",thng,32,기타,우수조달물품 226 기타조경시설물 제3자단가계약,기타,기타
R26BK01426041_000,2026년 고정식 무인교통단속장비 구매,thng,21,안전·보안장비,고정식 무인교통단속장비 구매,안전·보안장비,안전·보안장비
R26BK01428442_000,광양항 배후도로 확포장공사(4차) 관급자재(저소음배수성아스콘),thng,34,IT·통신장비,광양항 배후도로 확포장공사 관급자재 저소음배수성아스콘,토목·건설자재,토목·건설자재
R26BK01571719_000,인천가족공원 조성사업(3-2단계) 봉안당 증축공사 관급자재(냉난방기 EHP/GHP) 구매 설치,thng,52,공조·냉난방,인천가족공원 조성사업 3 2단계 봉안당 증축공사 관급자재 냉난방기 EHP GHP 구매 설치,공조·냉난방,공조·냉난방
R26BK01356005_000,정산마을 하수도 정비사업 전기 및 계측제어공사 관급자재(프로세스제어반2) 구매설치,thng,45,실험·분석장비,정산마을 하수도 정비사업 전기 및 계측제어공사 관급자재 프로세스제어반2 구매설치,전기·수배전,실험·분석장비
R26BK01334333_000,2026년도 국회입법조사처 『NARS 현안분석』 및 『NARS 입법정책』보고서 발간 사업,thng,49,인쇄·사인물,도 국회입법조사처 NARS 현안분석 및 NARS 입법정책 보고서 발간 사업,인쇄·사인물,인쇄·사인물
