bid_id,title,biz_div,title_len
R26BK01559111_000,"[정책,154] 손상기전별 AI 기반 손상위험 예측모델 개발 및 정책 활용 방안 연구",servc,47
R26BK01559119_000,26-A-00부대 설계용역(A100),servc,20
R26BK01559189_000,소상공인 AI 학습 데이터셋 및 서비스 구축,servc,24
R26BK01559196_000,AI 레드팀 테스트베드 환경 조성을 위한 클라우드 서비스 구매,servc,34
R26BK01559220_000,2026년 제로에너지건축물 에너지 최적화 컨설팅 지원,servc,29
R26BK01559341_000,미지테러물질 추적·확인 및 특성예측 기술개발(Ⅲ),servc,27
R26BK01559346_000,26년 제24차 세계한상대회 기업전시회 운영대행 용역,servc,29
R26BK01559378_000,경남 김해 지역 도로데이터 구축 및 CarMaker S_W 기반 가상환경 구현 용역,servc,46
R26BK01559416_000,국립부산과학관 2026 헬로메이커 행사 대행 용역,servc,27
R26BK01559439_000,아시아개발은행 조달제도 개정의 시사점 분석 및 우리기업의 대응방안 마련 연구용역,servc,44
R26BK01559497_000,온실가스 목표관리업체 모니터링 체계 점검·개선 지원,servc,28
R26BK01559585_000,국가직무발명특허권 등의 기술실시료 정산 위탁사업,servc,26
R26BK01559790_000,탄천일반산업단지 일자리연계형 지원주택사업 설계용역,servc,27
R26BK01560035_000,태양광발전장치 115종 원가계산 용역 계약 의뢰,servc,26
R26BK01560117_000,독립유공자 포상 기록철 전산화 사업,servc,19
R26BK01560132_000,26년 정보시스템(폐기물처분부담금) 기능 개선 사업,servc,28
R26BK01560160_000,UH-60헬기 판독기 해외조달 대체품 개발 연구 용역,servc,29
R26BK01560163_000,2026년 하반기 KTV 외주프로그램 제작(현장 공무원) 용역,servc,34
R26BK01560183_000,2026년 국립중앙도서관 장서점검 사업,servc,21
R26BK01560211_000,인공지능(AI) 기반 어울림더하기 프로그램 개발,servc,26
R26BK01560226_000,농림축산검역본부 중부지역본부 국제표준실험실 증축 공사 전기 감리용역,servc,37
R26BK01560285_000,2026년 로컬콘텐츠 중점대학 K-MOOC 콘텐츠 제작 용역,servc,33
R26BK01560335_000,(26F132-B) 집중정신전력교육용역,servc,21
R26BK01560449_000,국도59호선 연곡-현북1 도로건설공사 건설폐기물 위탁처리용역,servc,33
R26BK01560730_000,2026년 뉴스콘텐츠 공용인프라 고도화 사업,servc,24
R26BK01560756_000,공영홈쇼핑 ERP시스템 개선사업,servc,17
R26BK01560848_000,신문1지구초등학교 교사 신축공사 건설사업관리용역,servc,26
R26BK01560912_000,(가칭)시흥과학고 교사 및 기숙사 신축 전기공사 설계용역,servc,31
R26BK01560929_000,장승포파출소 연안구조정(S-111) 계획정비(정기수리) 계약 의뢰,servc,36
R26BK01560936_000,2026년 인천광역시교육청 CBT 기반 온라인 문항제공 서비스 운영 및 확대 사업,servc,45
R26BK01560951_000,26-D-국방군사시설 공사비 기준단가 개정 연구용역,servc,28
R26BK01560964_000,26년 국방부 공드럼 정비용역(1지역),servc,21
R26BK01560984_000,2026년 주소지능정보 확장 실증사업,servc,20
R26BK01561027_000,2026년 국립무형유산원 국제교류 공연 운영 대행 용역,servc,30
R26BK01561109_000,부산현대미술관 홈페이지 재정비 사업,servc,19
R26BK01561270_000,실시간 신호정보 제공시스템 구축,servc,17
R26BK01561440_000,학교통합누리집 재구축 정보시스템 마스터플랜(ISMP) 수립 위탁용역,servc,37
R26BK01561622_000,청년 일경험 통합플랫폼 구축 3차 사업,servc,21
R26BK01561722_000,2026년 정보보호시스템 통합 유지관리 용역,servc,24
R26BK01561767_000,경력개발지원을 위한 대국민 잡케어 고도화 사업,servc,25
R26BK01561853_000,항만물류통합플랫폼(체인포털) AI 전환사업 감리용역,servc,28
R26BK01561855_000,(가칭)고산3초 신축 전기공사 설계용역,servc,21
R26BK01561860_000,공공데이터 및 데이터기반 행정 활성화 지원 사업,servc,26
R26BK01561868_000,행정재산 상시조사 IT환경 구축,servc,17
R26BK01561873_000,2026 창원조각비엔날레 홍보대행 용역,servc,21
R26BK01561881_000,(가칭)내곡중학교 신축 소방공사 설계용역,servc,22
R26BK01561926_000,2026년 KoVAC 산업거점 고도화 및 비즈니스 지원 운영,servc,33
R26BK01561927_000,2026년도 국회부산도서관 정보서비스 고도화사업,servc,26
R26BK01561970_000,[한국소방시설협회] 정보시스템 기능 고도화 사업,servc,26
R26BK01561976_000,2026년 KOHI 학습시스템 운영지원 용역,servc,24
R26BK01562023_000,2026년 협약형 특성화고 육성 역량 강화 국외연수,servc,28
R26BK01562024_000,국도59호선 연곡-현북2 도로건설공사 건설폐기물 위탁처리용역,servc,33
R26BK01562026_000,AI를 활용한 대학 진학상담 고도화  정보화전략계획(ISP) 수립,servc,36
R26BK01562143_000,2026 인도네시아 전기차 정비 교육훈련 용역,servc,25
R26BK01562204_000,ICT 규제샌드박스 AI 기반 규제확인 서비스 제공 운영사 선정 용역,servc,38
R26BK01562233_000,전남지방우정청 자과초금(외화 포함) 및 점외365코너 현금 위탁운송 용역 계약,servc,43
R26BK01562247_000,제주대학교 2026학년도 하반기 학내 순환버스 등 임차운행 용역,servc,35
R26BK01562289_000,2026년 통합 MSP 운영·유지관리 사업,servc,23
R26BK01562322_000,2026년 감염병 진단시약 성능평가,servc,19
R26BK01562362_000,2026 최저임금 적용효과에 관한 실태조사의 현장조사 및 전산처리,servc,36
R26BK01562379_000,2026년 혁신제품 임차 시범구매 (전기차 화재전용 이동형 화재진압장비),servc,40
R26BK01562470_000,2026 월드 스마트시티 엑스포 홍보관 구축·운영 용역,servc,30
R26BK01562588_000,"(가칭)탕정3유치원 외 2교(탕정9초, 탕정2고) 신축공사 건설사업관리용역",servc,41
R26BK01563117_000,(26G105-B) DECAP 기법활용 ROM 추출기술 연구용역,servc,35
R26BK01563184_000,2026년 공무용 차량 종합보험 재가입,servc,21
R26BK01563253_000,2026년 충북 학생 체인지 플랫폼 고도화 용역 계약 요청,servc,32
R26BK01563442_000,26-M-교과목형 CBT 콘텐츠 개발,servc,20
R26BK01563535_000,삼호지구 주민복지 문화 프로그램 운영 사업,servc,23
R26BK01563572_000,2026년 주민인사정보부 소관 사업 통합 감리용역,servc,27
R26BK01563622_000,1사옥 건축물 정밀안전진단 및 내진성능평가 용역,servc,26
R26BK01563789_000,전국 출입국·외국인관서 노후 네트워크 인프라 개선(2차) 사업,servc,34
R26BK01564308_000,캠코인재개발원 홈페이지 재구축,servc,16
R26BK01564316_000,2026년 한국어-외국어 말뭉치 구축 사업 감리,servc,26
R26BK01564338_000,부산항만공사 정보시스템 DR체계 및 정보화전략(ISP) 수립 용역,servc,36
R26BK01564339_000,전주기 성과관리 컨설팅 및 영향평가 실행 방안 용역,servc,28
R26BK01564394_000,공공 AI CCTV 전환(울산광역시) 사업,servc,23
R26BK01564446_000,2026년 재정성과관리 AI 구축,servc,18
R26BK01564484_000,김구 탄생 150주년 기념 미디어아트 기획·운영 용역,servc,29
R26BK01564509_000,2026년 5급승진리더과정 원외학습 버스 임차,servc,25
R26BK01564515_000,2026년 원가계산 시스템장비 4종 제조원가 제비율 및 자재가격 조사 용역,servc,41
R26BK01564522_000,2026 하반기 정책여론조사 수행 용역 계약,servc,24
R26BK01564537_000,항공교통흐름관리 사후분석시스템(POA) 유지관리,servc,26
R26BK01564540_000,KOICA 해외사무소(5차) 보안시스템 설치 용역,servc,27
R26BK01564543_000,2026년도 국립부산과학관 하반기 특별기획전 빌드업 프로젝트(가제) 연출 및 제작·설치 용역,servc,51
R26BK01564550_000,개인정보보호 관리체계 강화 사업,servc,17
R26BK01564552_000,의결서 융복합 인공지능학습데이터 개방,servc,20
R26BK01564585_000,2026년 AI·디지털 실생활 역량 강화 교육 콘텐츠 개발,servc,32
R26BK01564657_000,2026 예술기업 상생혁신 프로그램(오픈이노베이션) 기획 및 운영,servc,36
R26BK01564676_000,2026년 통계지리정보시스템(SGIS) 개선 감리 사업,servc,30
R26BK01564773_000,2026년도 의정지원DB 구축 사업,servc,19
R26BK01564849_000,신용보증재단중앙회 전산 및 방송설비 유지보수 용역,servc,27
R26BK01564907_000,블록체인 기업 맞춤형 보안 고도화 지원,servc,21
R26BK01564954_000,국제여객터미널 영상감시시스템 고도화 사업 용역(장비관리과-1324),servc,37
R26BK01564959_000,2026년 하반기 EPIK 사전연수 교육·운영지원 용역,servc,30
R26BK01565035_000,공공 AI CCTV 전환(한국도로공사) 사업 조달 요청,servc,30
R26BK01565176_000,창업진흥원 대전팁스타운 시설물 관리용역,servc,21
R26BK01565236_000,국립대구과학관 미디어월 영상콘텐츠 제작,servc,21
R26BK01565246_000,양자 플래그십(양자통신 센서) 글로벌 트렌드 분석 및 고도화 전략 연구,servc,39
R26BK01565405_000,2026년 유·초·중·고·특수학교 표준교육비 산출 연구,servc,30
R26BK01565454_000,2026년 전남 콘텐츠 IP 패키지 지원 용역,servc,25
R26BK01565571_000,플라스틱 순환경제 해외진출 지원방안 연구,servc,22
R26BK01565747_000,신재생에너지 및 복합발전 운전 데이터 개방체계 구축,servc,28
R26BK01565783_000,국가정황정보(COI) DB 및 통합관리시스템 구축(2차) 사업,servc,34
R26BK01565814_000,조달데이터 관리체계 및 정비방안 수립 연구,servc,23
R26BK01565837_000,국내 귀환 취약 고려인동포 보듬기 사업 운영 용역,servc,27
R26BK01565901_000,R&D 특화 LLM 성능 개선과 NTIS&IRIS AI 서비스 고도화,servc,38
R26BK01566022_000,SW 3자단가(내풀로 CMS v1.0 (유지관리) 내풀로스 주식회사),servc,38
R26BK01566023_000,2026년 비전자기록물 DB구축,servc,17
R26BK01566045_000,SW 3자단가(내풀로 CMS v1.0 (커스터마이징) 내풀로스 주식회사),servc,40
R26BK01566086_000,2027년 소방산업 수요조사 용역,servc,18
R26BK01566103_000,2026년 대전수학축전 행사 대행 용역사업,servc,23
R26BK01566132_000,[정보화/중앙/바이오빅데이터과] 보건의료연구자원정보센터(CODA)의 인증 취득을 위한 컨설팅,servc,51
R26BK01566136_000,한국독립운동 관계 자료 통합개방 데이터 구축 사업,servc,27
R26BK01566150_000,교육청 및 학교 학사정보 표준 개방체계 구축,servc,24
R26BK01566290_000,27년 배출저감 대상 사업장 사전 교육 및 기술지원,servc,28
R26BK01566427_000,2026년 사이버수사 전문화 교육(민간위탁),servc,24
R26BK01566504_000,경찰청 출동경찰관 공동현관 자동출입시스템 구축,servc,25
R26BK01566566_000,전자심의시스템 구축 사업 감리,servc,16
R26BK01566614_000,2026년 수원시 버스정보시스템(BIS) 확대 구축,servc,28
R26BK01566727_000,중소기업은행 문래동합숙소 신축공사 건설폐기물 처리 용역,servc,30
R26BK01566823_000,2026 영유아교육 미래 핵심리더 역량강화 연수 국외운영 용역,servc,34
R26BK01566825_000,지능형 연구데이터 관리 및 연구행정 플랫폼 구축 사업,servc,29
R26BK01566845_000,학습데이터 분석·활용 플랫폼 상용SW 유지관리,servc,25
R26BK01566883_000,26년 전자통합평가시스템 기능개선 사업,servc,21
R26BK01567021_000,26년 국정관리시스템 기능개선 사업,servc,19
R26BK01567060_000,조선총독부박물관 자료 공개 사이트 연계 구축 사업,servc,27
R26BK01567080_000,2026 S.F.(Science×FutureAI)축제 기획 및 행사운영 위탁용역,servc,44
R26BK01567095_000,압수 가상자산 보관 관리 사업,servc,16
R26BK01567135_000,(26F102-A)국방 인사관련 업무체계 통합전략 연구용역,servc,32
R26BK01567406_000,한국전력공사 강화지사 업무용 차량 임차용역,servc,23
R26BK01567581_000,(가칭)천안업성2초등학교 외 1교 신축공사 건설사업관리용역,servc,32
R26BK01567584_000,전국오염원 조사시스템 기능 개선(2026),servc,23
R26BK01567696_000,통합제공체계 데이터 품질 검사 용역,servc,19
R26BK01567818_000,AI기반 실종자 예측 시스템 구축,servc,18
R26BK01567851_000,차세대 보상관리시스템 고도화 구축 사업(1단계) 감리,servc,29
R26BK01567898_000,구정문 및 역사관 주변 외부환경 정비공사 폐아스콘 처리 용역,servc,33
R26BK01568059_000,함라지구 풍수해생활권 종합정비사업 기본 및 실시설계용역,servc,30
R26BK01568065_000,국가독성과학연구소 지능형 업무포털 기반의 AI 비서 플랫폼 구축,servc,35
R26BK01568068_000,2026 글로벌 공공조달 수출상담회(GPPM) 용역,servc,28
R26BK01568130_000,AI학습용데이터 통합제공 거버넌스 체계 지원,servc,24
R26BK01568134_000,임금채권 국세체납 프로세스 도입사업 전산 감리 용역,servc,28
R26BK01568139_000,(가칭) 광복 80주년 특별관 건립사업 설계용역,servc,26
R26BK01568168_000,장전중학교 다목적강당 및 급식실 등 증축공사 건설폐기물처리용역(계속비),servc,39
R26BK01568211_000,무장 자연재해위험개선지구 정비사업 기본 및 실시설계용역,servc,30
R26BK01568236_000,K-Startup 창업지원포털 서비스 통합 용역,servc,26
R26BK01568328_000,UNIST-울산대학교 연구인턴 학부생 해외(독일)연수 프로그램 용역,servc,37
R26BK01568355_000,26-M-00부대 교훈단 스마트전기설비 현대화 전기감리 용역(C022),servc,39
R26BK01568407_000,광역시도 60호선(신정~냉정) 도로건설공사 타당성조사 및 기본설계용역,servc,38
R26BK01568601_000,26-F-병사식당 등 2건 설계용역(D006),servc,25
R26BK01568645_000,(가칭)계양1초등학교 신축 소방공사 설계용역,servc,24
R26BK01568729_000,대중문화 글로벌 영향력 평가지표 연구,servc,20
R26BK01568749_000,출산 초기 가정 육아교육 책자 인쇄 및 배포,servc,24
R26BK01568906_000,2026 서울국제공연예술제 통합운영대행,servc,21
R26BK01568982_000,국도37호선 파주 답곡천교A2~답곡천교A2+0.698 등 4개소 포장도 보수공사 건설폐기물처리용역,servc,54
R26BK01569101_000,국도47호선 포천 연곡1교A2~사직4교A1 등 8개소 포장도 보수공사 건설폐기물처리용역,servc,48
R26BK01569152_000,정보작전모의모델 체계개발 PMO사업,servc,19
R26BK01569154_000,2026년 장애인정보누리터 독서 및 디지털 역량 강화 프로그램 운영,servc,37
R26BK01569161_000,2026년 보행안전정책 홍보 용역,servc,18
R26BK01569303_000,기록물 분류체계 구축 및 비전자기록물 전수조사 용역,servc,28
R26BK01569452_000,중소기업 혁신바우처 사업 관리시스템 운영 및 유지보수 용역,servc,32
R26BK01569458_000,대구교육정보서비스 인프라 고도화 사업,servc,20
R26BK01569460_000,AI 에이전트 기반 축산 유전체 정보활용체계 설계 및 기술검증(PoC) 연구,servc,42
R26BK01569524_000,생성형 AI 플랫폼 서비스 고도화,servc,18
R26BK01569560_000,전자가계부 시스템 구축을 통한 소비자패널 데이터 수집체계 전환 용역,servc,37
R26BK01569697_000,2026 아시아문화주간 행사운영,servc,17
R26BK01569952_000,2026년 소공인 판로개척지원사업 성과확산 프로그램 및 사업 운영·지원 용역,servc,42
R26BK01570012_000,(유찰 재공고) 강원본부 전력관리처 변전운영부 변전자동화팀 업무용 차량 임차계약,servc,44
R26BK01570069_000,문화 분야 AI 학습데이터 개방,servc,17
R26BK01570072_000,2026년 한국학자료통합플랫폼 구축(5차),servc,23
R26BK01570144_000,디지털서비스_클라우드스퀘어_중개서비스 for 네이버클라우드 (IaaS),servc,39
R26BK01570159_000,강원특별자치도 콜센터 시스템 고도화 용역,servc,22
R26BK01570183_000,지하철 혼잡도 및 안전시설 데이터 개방,servc,21
R26BK01570202_000,2026년 과학수사 맞춤형 석사과정(장기신규),servc,25
R26BK01570214_000,통합 연계 고도화 구축 사업,servc,15
R26BK01570258_000,디지털서비스_ 칵테일아이오_칵테일아이오 지원서비스,servc,27
R26BK01570295_000,디지털서비스_굿어스데이터_굿어스데이터 지원서비스,servc,26
R26BK01570393_000,2026년 공인전자문서제도 점검 및 체계개선,servc,24
R26BK01570472_000,디지털서비스_삼성에스디에스_Brity Works & Copilot,servc,36
R26BK01570665_000,복무지도 등 실태조사 공용차량 임차(렌트),servc,23
R26BK01570760_000,AI 국악 음원 및 이미지 데이터 개방체계 구축,servc,26
R26BK01570825_000,성평등·가족·청소년 AI 벤치마크셋 및 청소년증 진위확인 데이터 개방 사업,servc,41
R26BK01570914_000,국가주도 한-베트남 국외산림탄소축적증진(REDD+) 타당성 조사 및 민관협력 실행방안 마련,servc,50
R26BK01570931_000,원스톱지원센터 상담플랫폼 기능개선 용역,servc,21
R26BK01571073_000,2026년도 대미 공공외교 카라반 기획 및 운영,servc,26
R26BK01571105_000,2026년 마을기업 재도약 컨설팅 지원사업,servc,23
R26BK01571239_000,해군교전급분석모델(Build-II) 체계개발 PMO사업,servc,30
R26BK01571380_000,2026년 기후테크 스타트업 챌린지 위탁용역,servc,24
R26BK01571469_000,2026년 서울시 상권분석서비스 고도화,servc,21
R26BK01571504_000,재생에너지 기술잠재량 데이터,servc,15
R26BK01571548_000,2026년 국민건강영양조사지원시스템 기능개선,servc,24
R26BK01571575_000,운수종사자관리시스템 데이터 개방체계 구축,servc,22
R26BK01571671_000,에이지테크 국내외 전시 및 글로벌 수요처 발굴단 운영,servc,29
R26BK01571690_000,2026년 지능정보화 컨설팅,servc,15
R26BK01571832_000,농작물 병해충 진단데이터 개방체계 구축,servc,21
R26BK01571884_000,2026년 우정사업용 전기화물소형밴(200대) 임차 보급,servc,31
R26BK01572200_000,부산지방조달청 장애인승강기 설치공사 설계용역,servc,24
R26BK01572217_000,2026년 문화클라우드 인프라 확충 사업,servc,22
R26BK01572320_000,구조화 중심 생활하수 활용 질병 AI 조기경보 프레임워크 개발,servc,34
R26BK01572326_000,`26년 전기차 공공급속충전기 직접설치 사업 책임감리(3권역),servc,34
R26BK01572365_000,`26년 전기차 공공급속충전기 직접설치 사업 책임감리(1권역),servc,34
R26BK01572405_000,2026년 벤치마크 데이터 활용 AI 모델 평가 지원,servc,29
R26BK01572407_000,2026년 환경측정분석정보관리시스템 기능개선 감리,servc,27
R26BK01572459_000,2026년 로봇 사용 실태조사 용역,servc,19
R26BK01572525_000,2026년 넷 챌린지 캠프 시즌13 및 KOREN 31주년 기념행사 용역,servc,40
R26BK01572615_000,국립대한민국임시정부기념관 2026년 하반기 특별전시 홍보물 제작,servc,35
R26BK01572642_000,국제 우주환경 기술정책 교류 행사 용역,servc,21
R26BK01572794_000,보령시 토지적성평가 및 재해취약성분석용역,servc,22
R26BK01572869_000,2026년 혁신제품 임차 시범구매(BTXBrain),servc,28
R26BK01572950_000,2026년 공연장안전정보시스템 운영 및 기능 고도화 사업 용역,servc,34
R26BK01572997_000,2026년 소방산업 통계조사 용역,servc,18
R26BK01573093_000,디지털서비스_아티피셜 소사이어티_AI 기반 문해력 학습 튜터 서비스 레서,servc,40
R26BK01573254_000,2026 차세대 아시아 예술인 커뮤니티 사업 운영 용역,servc,30
R26BK01573556_000,26년 클라우드 네이티브 전환 1차 사업(소방청_국가화재정보시스템),servc,37
R26BK01573583_000,2026년 디지털서비스 개방 API 개발 지원사업,servc,27
R26BK01573651_000,수성알파시티 기업 전용 5G 기반 통신망 서비스 제공 용역,servc,32
R26BK01573721_000,`26년 전기차 공공급속충전기 직접설치사업 책임감리용역(2권역),servc,35
R26BK01573736_000,비긴급·상담번호 110 통합 시범운영 시스템 구축,servc,27
R26BK01573864_000,2026 산업부문 배출권거래제 외부사업 활성화 방안 연구,servc,31
R26BK01573946_000,2026년도 재난안전통신망 선박형 이동기지국 운영 및 유지관리,servc,34
R26BK01574104_000,2026년 만성질환예방 정보시스템 기능개선,servc,23
R26BK01574112_000,국도37호선 양평 회현교차로~회현교차로+0.701 등 6개소 포장도 보수공사 건설폐기물처리용역,servc,52
R26BK01574128_000,(연구용역)차세대중형위성 4호 후속 농업위성 개념 설계 및 개발 로드맵 수립,servc,42
R26BK01574222_000,2026 대한민국식품명인 기록화 사업 용역,servc,23
R26BK01574228_000,클라우드 전환을 위한 DB 마이그레이션,servc,21
R26BK01574258_000,밤 풍경 지역상생 순회전 전시연출 설계 및 제작·설치,servc,29
R26BK01574288_000,공동교육과정 수강신청 시스템 개발 용역,servc,21
R26BK01574306_000,AI 기반 도로 포트홀 검출 및 알림 서비스 구축 사업,servc,30
R26BK01574844_000,유양초 신설대체이전 신축공사 감독권한대행 등 건설사업관리용역,servc,33
R26BK01574954_000,디지털 제품 여권 대응 한국형 산업공급망 데이터 플랫폼 시스템 구축 정보화 전략계획(ISP/BPR) 수립,servc,58
R26BK01575027_000,2026년 지역 에너지효율 네트워크 운영지원 용역,servc,27
R26BK01575062_000,2026 인도네시아 ODA 사업 관련 제도개선 및 성과관리 운영 용역,servc,38
R26BK01575163_000,KRISO 2025~2030 연구사업 기술사업화 전략연구,servc,31
R26BK01575167_000,김해·울산·여수공항 항공기 소음영향도 조사용역,servc,25
R26BK01575206_000,세계민속관 조성(상설전시관1 개편) 전시연출 설계 제작 설치 용역,servc,36
R26BK01575259_000,(가칭)명지3고등학교 교사신축 전기공사 설계용역(계속비),servc,31
R26BK01575263_000,국립경국대학교 IR 대학 성과 및 데이터 통합관리시스템 고도화,servc,34
R26BK01575271_000,2026년 능력개발교육원 마이크로러닝 콘텐츠 개발,servc,27
R26BK01575278_000,2026 예술분야 예비창업 인큐베이팅 프로그램 운영 대행,servc,31
R26BK01575279_000,2026년 초.중.고 대상 경제이해력 조사,servc,23
R26BK01575306_000,중소기업 빅데이터플랫폼(SIMS) 활용 중소기업 정책분석 모형 및 방법론 개발,servc,43
R26BK01575310_000,2026년 국민 양형체험 프로그램(동영상) 제작,servc,26
R26BK01575365_000,2026 제21회 국제로봇콘테스트 대회장 조성 및 대회 운영 용역,servc,36
R26BK01575415_000,독립전쟁기념관 건립 타당성 조사 및 기본구상 연구용역,servc,29
R26BK01575458_000,"(가칭)명지3고등학교 교사신축 정보통신, 소방공사 설계용역",servc,32
R26BK01575518_000,에듀테크 가치평가모형 고도화 및 활용 지원,servc,23
R26BK01575698_000,지방보조금 부정수급 모니터링 운영체계 고도화 사업,servc,27
R26BK01575852_000,차세대 폐자원에너지 종합정보관리시스템 구축(3단계),servc,28
R26BK01575898_000,"[정보,162] 2026년 방역통합정보시스템 기능개선",servc,29
R26BK01575981_000,2026년 행정지원시스템 클라우드 전환 및 고도화 사업,servc,30
R26BK01576004_000,대구청 제1기동대 신축 교통영향평가용역,servc,21
R26BK01576180_000,한국전력공사 경기본부 송전운영부 업무용 차량 임차,servc,27
R26BK01576548_000,전북교육포털 전산실 구축 및 이전(긴급),servc,22
R26BK01576614_000,AI 기반 학습분석실 통합운영관리시스템 구축,servc,24
R26BK01576623_000,직업훈련 AI 심사시스템(원격) 구축 사업,servc,23
R26BK01576678_000,2026년 중앙행정기관 청년정책 분석.평가 연구,servc,26
R26BK01576680_000,2026 제 16회 부산로봇경진대회 행사기획 및 운영 용역,servc,32
R26BK01576731_000,2026 영재교육 온라인 콘텐츠 개발 위탁 용역,servc,26
R26BK01576878_000,공공·대학도서관의 무장애 전자책 서비스 환경 조성 및 시범운영 사업,servc,37
R26BK01576892_000,[돌봄] 돌봄로봇 및 돌봄기기 실증을 위한 국제교류 활성화 연구 -사용성 평가 고도화를 중심으로-,servc,54
R26BK01576929_000,영동군 군도 도로대장 전산화 구축용역,servc,20
R26BK01576957_000,2026년 대기환경정보시스템 고도화,servc,19
R26BK01577055_000,CCTV 자가통신망 통합관리시스템 구축 용역,servc,24
R26BK01577067_000,2026년 ARS 운용실태 분석 및 평가업무 위탁 용역,servc,30
R26BK01577110_000,Medtech Insight 2026 위탁 운영,servc,26
R26BK01577193_000,K-토론나라 등 사회적 대화체 운영 및 온라인 콘텐츠 제작 사업,servc,35
R26BK01577280_000,태백 꿈탄탄 이음터 건립사업 기본 및 실시설계용역,servc,27
R26BK01577310_000,국립수목원 산림박물관 리모델링 부대공사 감리용역(전기),servc,30
R26BK01577464_000,부산대학교 성장엔진 연계 지역인재양성 및 대학혁신 전략수립 용역,servc,35
R26BK01577498_000,디지털서비스_SK_SK 중개서비스 for Naver Cloud (IaaS),servc,41
R26BK01577587_000,2026년 시청각기록물 정수점검 및 DB구축 용역,servc,27
R26BK01577644_000,"로봇 스타트업(예비,초기,재창업자) 성장지원 운영 용역",servc,30
R26BK01577734_000,화학물질 안전정보 AI 학습 데이터 개방,servc,22
R26BK01577753_000,국립경국대학교 글로컬대학추진단 유튜브 콘텐츠 제작 및 채널 운영 관리,servc,38
R26BK01577787_000,국가화재정보시스템 고도화 ISP,servc,17
R26BK01577808_000,제4회 전국동시조합장선거 정보시스템 개선 및 위탁운영 사업,servc,32
R26BK01577962_000,우간다 감염병 예방 및 대응체계 강화사업 PMC 용역,servc,29
R26BK01578136_000,eLoran 수신기 보정지도 지원 시스템 구축,servc,25
R26BK01578153_000,디지털서비스_ SK_SK 중개서비스 for 카카오엔터프라이즈 (IaaS),servc,40
R26BK01578213_000,디지털서비스_SK_SK 중개서비스 for NHN Cloud (IaaS),servc,39
R26BK01578225_000,26-F-기지방어 유무인복합전투체계 통합운용 전투실험,servc,29
R26BK01578655_000,26년 공기 중 조류독소 조사·분석 연구,servc,22
R26BK01578861_000,희토류 신규 유망지역 항공 방사능·자력탐사 자료 취득,servc,29
R26BK01578910_000,2026년 IP교환기 시스템 유지보수 계약,servc,23
R26BK01578928_000,"상용SW 제3자단가계약(주식회사 위드시스, With AI v1.0(유지관리))",servc,43
R26BK01578931_000,"상용SW 제3자단가계약(주식회사 위드시스, With AI v1.0(커스터마이징))",servc,45
R26BK01578934_000,온라인학교 전국 단위 수강 운영 지원을 위한 나이스 기능 개선,servc,34
R26BK01578978_000,2026 목재체험교실 운영 용역,servc,17
R26BK01578983_000,고남~창기(제1공구) 도로건설공사 가연성 건설폐기물 처리용역,servc,33
R26BK01579107_000,정부 디지털지갑 서비스 구현(3차) 위탁감리,servc,24
R26BK01579211_000,사이버 보안 취약점 정보 포털 취약점 운영기능 고도화,servc,29
R26BK01579234_000,용문~홍천 광역철도 건설사업 전략환경영향평가,servc,24
R26BK01579240_000,메타데이터 기반의 보건의료데이터 중개 포털 시스템 구축,servc,30
R26BK01579330_000,K-LXP 학생 맞춤형 성장지원 시스템 구축(2단계),servc,29
R26BK01579504_000,2026년 마이데이터 컨설팅 및 교육 지원 용역,servc,26
R26BK01579594_000,2026년 원격 연수용 콘텐츠 개발 용역,servc,22
R26BK01579718_000,2026년 전자기록물 검수 및 기록관리기반 구축 사업,servc,29
R26BK01579788_000,온실가스 관리시스템 구축 용역,servc,16
R26BK01579806_000,26~28년 군정찰위성 지상체 외주정비 용역,servc,24
R26BK01579920_000,소방헬기(EC225) 정비용역 총액계약,servc,21
R26BK01579980_000,사업전환 지원을 위한 비즈패스파인더 고도화 용역,servc,26
R26BK01580288_000,2026년 온실가스 감축설비 지원사업 운영지원,servc,25
R26BK01580464_000,(가칭)왕숙1고 신축 전기공사 설계용역,servc,21
R26BK01580498_000,(연구용역)26~27년 야생조류에 의한 고병원성조류인플루엔자 발생 위험성 분석 연구,servc,46
R26BK01580501_000,공공생리대 지급기 중앙관리시스템 구축 및 운영,servc,25
R26BK01580523_000,2026 공공기관 AI 혁신 챌린지 행사 기획 및 운영 대행 용역,servc,36
R26BK01580528_000,한국폴리텍대학 춘천캠퍼스 제3공학관 증축 공사 설계용역(건축),servc,34
R26BK01580590_000,고창 흥덕-부안 행안(1공구) 도로확장공사 건설폐기물(폐콘크리트) 위탁처리용역(1차),servc,47
R26BK01580616_000,2026년 국가 대테러종합훈련,servc,16
R26BK01580633_000,치매안심센터용 진단도구 개발 연구(’26~’27),servc,27
R26BK01580679_000,2026년 산업부문 배출권거래제 외부사업 평가 및 운영 지원,servc,33
R26BK01580729_000,국립중앙박물관 고객정보통합관리(CRM) 시스템 구축,servc,28
R26BK01580739_000,금연서비스 통합정보시스템 기능개선 및 유지관리,servc,25
R26BK01580790_000,한반도 평화공존 정책 종합학술대회 기획 및 운영,servc,26
R26BK01580830_000,2026년 전국우수시장박람회 행사대행 용역,servc,23
R26BK01580840_000,양식어류 난치성 질병 예방백신 개발을 위한 식물기반 재조합 항원 대량생산 시스템 구축,servc,47
